gene_id,corr
27395,0.0531165272528
18777,0.111001670071
21399,0.25163219056
108664,0.156267636567
12421,0.241047838462
319263,0.0661191735264
59014,0.215045755752
17864,0.193342649364
70675,0.384156729381
170755,0.215456102559
620986,0.118710529441
73824,0.176913634876
26754,0.0639769534174
211660,0.24135117931
211673,0.181588076824
109294,0.304136554824
240726,0.351098117194
17978,0.110537041591
72265,0.00267522222442
212442,0.159963448141
433273,0.163148042577
14048,0.309020373195
21749,0.0841885628657
665434,0.0475456417493
19989,0.352958645786
98711,0.160840378054
29819,0.0423968662878
66799,0.23988258438
67923,0.178311867978
70397,0.313049519172
17215,0.0552586824169
75712,0.20921517358
226922,0.0713210080083
70155,0.233871629815
280645,0.0661173448338
98366,0.176174857003
68002,0.386260405237
68187,0.197423794777
12823,0.157007257207
68421,0.131993062338
665903,0.171489410878
213109,0.135047230819
19243,0.166478963195
19076,0.107488080052
19335,0.176433886368
213539,0.27915519702
98403,0.0696463893834
433287,0.352697661744
13518,0.226012477774
69668,0.223062924244
27993,0.277650687468
52318,0.106353303478
19253,0.197689580114
226970,0.200087947337
214469,0.046493207787
226971,0.178980214702
50785,0.218426388224
320011,0.147823368761
214854,0.133992063585
214855,0.110689868935
226976,0.084698148684
214895,0.221990817007
94220,0.0566991077415
94218,0.252705725705
78321,0.274540979773
109346,0.0469221849945
20353,0.194686947477
12859,0.126687916991
226977,0.195149555474
56030,0.25467965242
269180,0.121235022274
76178,0.0535955065096
67387,0.17673197878
269181,0.135126646949
77633,0.106303475691
211484,0.0307260759061
623661,0.287747049718
69028,0.0437588532086
107734,0.13479716438
98258,0.157650795767
226982,0.0979872832967
56210,0.160828650662
16764,0.215208488636
68833,0.180797715253
114641,0.231024371819
54610,0.216177720143
52846,0.0579678272434
67702,0.167319932455
26921,0.194019466793
16178,0.161193123394
16177,0.221650340661
16182,0.454646676311
16174,0.11867847499
226999,0.132959953687
69527,0.133577806283
73122,0.157605942285
98404,0.0332688715759
666642,0.142554564889
17974,0.28097119059
67883,0.167913661035
22019,0.118445639131
75623,0.232725554392
72050,0.272217890574
246229,0.141418271418
22592,0.162278603811
73674,0.262821417967
433297,0.05734133712
